RoundID,MatchID,teamInitials,coachName,lineup,number,playerName,Position,Event
239,1577,ENG,RAMSEY Alf (ENG),S,3,Ray WILSON,,
239,1577,ARG,LORENZO Juan Carlos (ARG),S,7,Silvio MARZOLINI,,
239,1577,ENG,RAMSEY Alf (ENG),S,4,Nobby STILES,,
239,1577,ARG,LORENZO Juan Carlos (ARG),S,8,Roberto FERRERO,,
239,1577,ENG,RAMSEY Alf (ENG),S,5,Jack CHARLTON,,
239,1577,ARG,LORENZO Juan Carlos (ARG),S,10,Antonio RATTIN,C,Y1' R35'
239,1577,ENG,RAMSEY Alf (ENG),S,6,Bobby MOORE,C,
239,1577,ARG,LORENZO Juan Carlos (ARG),S,12,Rafael ALBRECHT,,
239,1577,ENG,RAMSEY Alf (ENG),S,7,Alan BALL,,
239,1577,ARG,LORENZO Juan Carlos (ARG),S,15,Jorge SOLARI,,Y1'
239,1577,ENG,RAMSEY Alf (ENG),S,9,Bobby CHARLTON,,
239,1577,ARG,LORENZO Juan Carlos (ARG),S,16,Alberto GONZALEZ,,
239,1577,ENG,RAMSEY Alf (ENG),S,10,Geoff HURST,,G78'
239,1577,ARG,LORENZO Juan Carlos (ARG),S,19,Luis ARTIME,,Y1'
239,1577,ENG,RAMSEY Alf (ENG),S,16,Martin PETERS,,
239,1577,ARG,LORENZO Juan Carlos (ARG),S,20,Ermindo ONEGA,,
239,1577,ENG,RAMSEY Alf (ENG),S,21,Roger HUNT,,
239,1577,ARG,LORENZO Juan Carlos (ARG),S,21,Oscar MAS,,
239,1577,ENG,RAMSEY Alf (ENG),N,8,Jimmy GREAVES,,
239,1577,ARG,LORENZO Juan Carlos (ARG),N,2,Roland IRUSTA,,
239,1577,ENG,RAMSEY Alf (ENG),N,11,John CONNELLY,,
239,1577,ARG,LORENZO Juan Carlos (ARG),N,3,Hugo GATTI,,
239,1577,ENG,RAMSEY Alf (ENG),N,12,Ron SPRINGETT,,
239,1577,ARG,LORENZO Juan Carlos (ARG),N,5,Jose VARACKA,,
239,1577,ENG,RAMSEY Alf (ENG),N,13,Peter BONETTI,,
239,1577,ARG,LORENZO Juan Carlos (ARG),N,6,Oscar CALICS,,
239,1577,ENG,RAMSEY Alf (ENG),N,14,Jimmy ARMFIELD,,
239,1577,ARG,LORENZO Juan Carlos (ARG),N,9,Carmelo SIMEONE,,
239,1577,ENG,RAMSEY Alf (ENG),N,15,Gerry BYRNE,,
239,1577,ARG,LORENZO Juan Carlos (ARG),N,11,Jose PASTORIZA,,
239,1577,ENG,RAMSEY Alf (ENG),N,17,Ron FLOWERS,,
239,1577,ARG,LORENZO Juan Carlos (ARG),N,13,Nelson LOPEZ,,
239,1577,ENG,RAMSEY Alf (ENG),N,18,Norman HUNTER,,
239,1577,ARG,LORENZO Juan Carlos (ARG),N,14,Mario CHALDU,,
239,1577,ENG,RAMSEY Alf (ENG),N,19,Terry PAINE,,
239,1577,ARG,LORENZO Juan Carlos (ARG),N,17,Juan SARNARI,,
239,1577,ENG,RAMSEY Alf (ENG),N,20,Ian CALLAGHAN,,
239,1577,ARG,LORENZO Juan Carlos (ARG),N,18,Alfredo ROJAS,,
239,1577,ENG,RAMSEY Alf (ENG),N,22,George EASTHAM,,
239,1577,ARG,LORENZO Juan Carlos (ARG),N,22,Anibal TARABINI,,
239,1660,FRG,SCHOEN Helmut (FRG),S,1,Hans TILKOWSKI,GK,
239,1660,URU,VIERA Ondino (URU),S,1,Ladislao MAZURKIEWICZ,GK,
239,1660,FRG,SCHOEN Helmut (FRG),S,2,Horst-Dieter HOETTGES,,
239,1660,URU,VIERA Ondino (URU),S,2,Horacio TROCHE,C,R49'
239,1660,FRG,SCHOEN Helmut (FRG),S,3,Karl-Heinz SCHNELLINGER,,
239,1660,URU,VIERA Ondino (URU),S,3,Jorge MANICERA,,
239,1660,FRG,SCHOEN Helmut (FRG),S,4,Franz BECKENBAUER,,G70'
239,1660,URU,VIERA Ondino (URU),S,5,Nestor GONCALVES,,
239,1660,FRG,SCHOEN Helmut (FRG),S,5,Willi SCHULZ,,
239,1660,URU,VIERA Ondino (URU),S,6,Omar CAETANO,,
239,1660,FRG,SCHOEN Helmut (FRG),S,6,Wolfgang WEBER,,Y1'
239,1660,URU,VIERA Ondino (URU),S,7,Julio CORTES,,
239,1660,FRG,SCHOEN Helmut (FRG),S,8,Helmut HALLER,,G11' G83'
239,1660,URU,VIERA Ondino (URU),S,10,Pedro ROCHA,,
239,1660,FRG,SCHOEN Helmut (FRG),S,9,Uwe SEELER,C,G75'
239,1660,URU,VIERA Ondino (URU),S,11,Domingo PEREZ,,
239,1660,FRG,SCHOEN Helmut (FRG),S,10,Sigi HELD,,
239,1660,URU,VIERA Ondino (URU),S,15,Luis UBINA,,
239,1660,FRG,SCHOEN Helmut (FRG),S,11,Lothar EMMERICH,,
239,1660,URU,VIERA Ondino (URU),S,17,Hector SALVA,,
239,1660,FRG,SCHOEN Helmut (FRG),S,12,Wolfgang OVERATH,,
239,1660,URU,VIERA Ondino (URU),S,19,Hector SILVA,,Y1' R54'
239,1660,FRG,SCHOEN Helmut (FRG),N,7,Albert BRUELLS,,
239,1660,URU,VIERA Ondino (URU),N,4,Pablo FORLAN,,
239,1660,FRG,SCHOEN Helmut (FRG),N,13,Heinz HORNIG,,
239,1660,URU,VIERA Ondino (URU),N,8,Jose URRUZMENDI,,
239,1660,FRG,SCHOEN Helmut (FRG),N,14,Friedel LUTZ,,
239,1660,URU,VIERA Ondino (URU),N,9,Jose SASIA,,
239,1660,FRG,SCHOEN Helmut (FRG),N,15,Bernd PATZKE,,
239,1660,URU,VIERA Ondino (URU),N,12,Roberto Eduardo SOSA,,
239,1660,FRG,SCHOEN Helmut (FRG),N,16,Max LORENZ,,
239,1660,URU,VIERA Ondino (URU),N,13,Nelson DIAZ,,
239,1660,FRG,SCHOEN Helmut (FRG),N,17,Wolfgang PAUL,,
239,1660,URU,VIERA Ondino (URU),N,14,Emilio ALVAREZ,,
239,1660,FRG,SCHOEN Helmut (FRG),N,18,Klaus-Dieter SIELOFF,,
239,1660,URU,VIERA Ondino (URU),N,16,Eliseo ALVAREZ,,
239,1660,FRG,SCHOEN Helmut (FRG),N,19,Werner KRAEMER,,
239,1660,URU,VIERA Ondino (URU),N,18,Milton VIERA,,
239,1660,FRG,SCHOEN Helmut (FRG),N,20,Juergen GRABOWSKI,,
239,1660,URU,VIERA Ondino (URU),N,20,Luis RAMOS,,
239,1660,FRG,SCHOEN Helmut (FRG),N,21,Guenter BERNARD,,
239,1660,URU,VIERA Ondino (URU),N,21,Victor ESPARRAGO,,
239,1660,FRG,SCHOEN Helmut (FRG),N,22,Sepp MAIER,,
239,1660,URU,VIERA Ondino (URU),N,22,Walter TAIBO,,
239,1676,URS,MOROZOV Nikolai (URS),S,1,Lev YASHIN,GK,
239,1676,HUN,BAROTI Lajos (HUN),S,21,Jozsef GELEI,GK,
239,1676,URS,MOROZOV Nikolai (URS),S,4,Vladimir PONOMARYOV,,
239,1676,HUN,BAROTI Lajos (HUN),S,2,Beno KAPOSZTA,,
239,1676,URS,MOROZOV Nikolai (URS),S,6,Albert SHESTERNYOV,C,
239,1676,HUN,BAROTI Lajos (HUN),S,3,Sandor MATRAI,,
239,1676,URS,MOROZOV Nikolai (URS),S,8,Yozhef SABO,,
239,1676,HUN,BAROTI Lajos (HUN),S,5,Kalman MESZOLY,,
239,1676,URS,MOROZOV Nikolai (URS),S,10,Vasily DANILOV,,
239,1676,HUN,BAROTI Lajos (HUN),S,6,Ferenc SIPOS,C,
239,1676,URS,MOROZOV Nikolai (URS),S,11,Igor CHISLENKO,,G5'
239,1676,HUN,BAROTI Lajos (HUN),S,7,Ferenc BENE,,G57'
239,1676,URS,MOROZOV Nikolai (URS),S,12,Valeri VORONIN,,
239,1676,HUN,BAROTI Lajos (HUN),S,9,Florian ALBERT,,
239,1676,URS,MOROZOV Nikolai (URS),S,15,Galimzyan KHUSAINOV,,
239,1676,HUN,BAROTI Lajos (HUN),S,10,Janos FARKAS,,
239,1676,URS,MOROZOV Nikolai (URS),S,17,Valeriy PORKUYAN,,G46'
239,1676,HUN,BAROTI Lajos (HUN),S,11,Gyula RAKOSI,,
239,1676,URS,MOROZOV Nikolai (URS),S,18,Anatoli BANISHEVSKI,,
239,1676,HUN,BAROTI Lajos (HUN),S,14,Istvan NAGY,,
239,1676,URS,MOROZOV Nikolai (URS),S,19,Eduard MALOFEYEV,,
239,1676,HUN,BAROTI Lajos (HUN),S,17,Gusztav SZEPESI,,
239,1676,URS,MOROZOV Nikolai (URS),N,2,Viktor SEREBRYANIKOV,,
239,1676,HUN,BAROTI Lajos (HUN),N,1,Antal SZENTIMIHALYI,,
239,1676,URS,MOROZOV Nikolai (URS),N,3,Leonid OSTROVSKI,,
239,1676,HUN,BAROTI Lajos (HUN),N,4,Kalman SOVARI,,
239,1676,URS,MOROZOV Nikolai (URS),N,5,Valentin AFONIN,,
239,1676,HUN,BAROTI Lajos (HUN),N,8,Zoltan VARGA,,
239,1676,URS,MOROZOV Nikolai (URS),N,7,Murtaz KHURTSILAVA,,
239,1676,HUN,BAROTI Lajos (HUN),N,12,Mate FENYVESI,,
239,1676,URS,MOROZOV Nikolai (URS),N,9,Viktor GETMANOV,,
239,1676,HUN,BAROTI Lajos (HUN),N,13,Imre MATHESZ,,
239,1676,URS,MOROZOV Nikolai (URS),N,13,Alexey KORNEEV,,
239,1676,HUN,BAROTI Lajos (HUN),N,15,Dezso MOLNAR,,
239,1676,URS,MOROZOV Nikolai (URS),N,14,Georgi SICHINAVA,,
239,1676,HUN,BAROTI Lajos (HUN),N,16,Lajos TICHY,,
239,1676,URS,MOROZOV Nikolai (URS),N,16,Slava METREVELI,,
239,1676,HUN,BAROTI Lajos (HUN),N,18,Kalman IHASZ,,
239,1676,URS,MOROZOV Nikolai (URS),N,20,Eduard MARKAROV,,
239,1676,HUN,BAROTI Lajos (HUN),N,19,Lajos PUSKAS,,
239,1676,URS,MOROZOV Nikolai (URS),N,21,Anzor KAVAZASHVILI,,
239,1676,HUN,BAROTI Lajos (HUN),N,20,Antal NAGY,,
239,1676,URS,MOROZOV Nikolai (URS),N,22,Victor BANNIKOV,,
239,1676,HUN,BAROTI Lajos (HUN),N,22,Istvan GECZI,,
239,1702,POR,GLORIA Otto (BRA),S,3,JOSE PEREIRA,GK,
239,1702,PRK,MYUNG Rye Hyun (PRK),S,1,LEE Chang Myung,GK,
239,1702,POR,GLORIA Otto (BRA),S,4,VICENTE,,
239,1702,PRK,MYUNG Rye Hyun (PRK),S,3,SHIN Yung Kyoo,,
239,1702,POR,GLORIA Otto (BRA),S,9,HILARIO,,
239,1702,PRK,MYUNG Rye Hyun (PRK),S,5,LIM Zoong Sun,,
239,1702,POR,GLORIA Otto (BRA),S,10,MARIO COLUNA,C,Y1'
239,1702,PRK,MYUNG Rye Hyun (PRK),S,6,IM Seung Hwi,,
239,1702,POR,GLORIA Otto (BRA),S,11,ANTONIO SIMOES,,
239,1702,PRK,MYUNG Rye Hyun (PRK),S,7,PAK Doo Ik,,
239,1702,POR,GLORIA Otto (BRA),S,12,JOSE AUGUSTO,,G80'
239,1702,PRK,MYUNG Rye Hyun (PRK),S,8,PAK Seung Zin,C,G1'
239,1702,POR,GLORIA Otto (BRA),S,13,EUSEBIO (Eusebio da Silva Ferreira),,G27' P43' G56' P59'
239,1702,PRK,MYUNG Rye Hyun (PRK),S,11,HAN Bong Zin,,
239,1702,POR,GLORIA Otto (BRA),S,16,JAIME GRACA,,
239,1702,PRK,MYUNG Rye Hyun (PRK),S,13,OH Yoon Kyung,,
239,1702,POR,GLORIA Otto (BRA),S,17,MORAIS,,
239,1702,PRK,MYUNG Rye Hyun (PRK),S,14,HA Yung Won,,
239,1702,POR,GLORIA Otto (BRA),S,18,JOSE TORRES,,
239,1702,PRK,MYUNG Rye Hyun (PRK),S,15,YANG Seung Kook,,G25'
239,1702,POR,GLORIA Otto (BRA),S,20,ALEXANDRE BAPTISTA,,
239,1702,PRK,MYUNG Rye Hyun (PRK),S,16,LI Dong Woon,,G22'
239,1702,POR,GLORIA Otto (BRA),N,1,AMERICO,,
239,1702,PRK,MYUNG Rye Hyun (PRK),N,2,PAK Li Sup,,
239,1702,POR,GLORIA Otto (BRA),N,2,CARVALHO,,
239,1702,PRK,MYUNG Rye Hyun (PRK),N,4,KANG Bong Chil,,
239,1702,POR,GLORIA Otto (BRA),N,5,GERMANO,,
239,1702,PRK,MYUNG Rye Hyun (PRK),N,9,LEE Keun Hak,,
239,1702,POR,GLORIA Otto (BRA),N,6,PERES,,
239,1702,PRK,MYUNG Rye Hyun (PRK),N,10,KANG Ryong Woon,,
239,1702,POR,GLORIA Otto (BRA),N,7,ERNESTO,,
239,1702,PRK,MYUNG Rye Hyun (PRK),N,12,KIM Seung Il,,
239,1702,POR,GLORIA Otto (BRA),N,8,LOURENCO,,
239,1702,PRK,MYUNG Rye Hyun (PRK),N,17,KIM Bong Hwan,,
239,1702,POR,GLORIA Otto (BRA),N,14,FERNANDO CRUZ,,
239,1702,PRK,MYUNG Rye Hyun (PRK),N,18,KE Seung Woon,,
239,1702,POR,GLORIA Otto (BRA),N,15,MANUEL DUARTE,,
239,1702,PRK,MYUNG Rye Hyun (PRK),N,19,KIM Yung Kil,,
239,1702,POR,GLORIA Otto (BRA),N,19,FERREIRA PINTO,,
239,1702,PRK,MYUNG Rye Hyun (PRK),N,20,RYOO Chang Kil,,
239,1702,POR,GLORIA Otto (BRA),N,21,JOSE CARLOS,,
239,1702,PRK,MYUNG Rye Hyun (PRK),N,21,AN Se Bok,,
239,1702,POR,GLORIA Otto (BRA),N,22,FESTA,,
239,1702,PRK,MYUNG Rye Hyun (PRK),N,22,LI Chi An,,
536,1659,FRG,SCHOEN Helmut (FRG),S,1,Hans TILKOWSKI,GK,
536,1659,URS,MOROZOV Nikolai (URS),S,1,Lev YASHIN,GK,
536,1659,FRG,SCHOEN Helmut (FRG),S,3,Karl-Heinz SCHNELLINGER,,
536,1659,URS,MOROZOV Nikolai (URS),S,4,Vladimir PONOMARYOV,,
536,1659,FRG,SCHOEN Helmut (FRG),S,4,Franz BECKENBAUER,,Y1' G67'
536,1659,URS,MOROZOV Nikolai (URS),S,6,Albert SHESTERNYOV,C,
536,1659,FRG,SCHOEN Helmut (FRG),S,5,Willi SCHULZ,,
536,1659,URS,MOROZOV Nikolai (URS),S,8,Yozhef SABO,,
536,1659,FRG,SCHOEN Helmut (FRG),S,6,Wolfgang WEBER,,
536,1659,URS,MOROZOV Nikolai (URS),S,10,Vasily DANILOV,,
536,1659,FRG,SCHOEN Helmut (FRG),S,8,Helmut HALLER,,G43'
536,1659,URS,MOROZOV Nikolai (URS),S,11,Igor CHISLENKO,,R44'
536,1659,FRG,SCHOEN Helmut (FRG),S,9,Uwe SEELER,C,
536,1659,URS,MOROZOV Nikolai (URS),S,12,Valeri VORONIN,,Y1'
536,1659,FRG,SCHOEN Helmut (FRG),S,10,Sigi HELD,,
536,1659,URS,MOROZOV Nikolai (URS),S,15,Galimzyan KHUSAINOV,,
536,1659,FRG,SCHOEN Helmut (FRG),S,11,Lothar EMMERICH,,
536,1659,URS,MOROZOV Nikolai (URS),S,17,Valeriy PORKUYAN,,G88'
536,1659,FRG,SCHOEN Helmut (FRG),S,12,Wolfgang OVERATH,,
536,1659,URS,MOROZOV Nikolai (URS),S,18,Anatoli BANISHEVSKI,,
536,1659,FRG,SCHOEN Helmut (FRG),S,14,Friedel LUTZ,,
536,1659,URS,MOROZOV Nikolai (URS),S,19,Eduard MALOFEYEV,,
536,1659,FRG,SCHOEN Helmut (FRG),N,2,Horst-Dieter HOETTGES,,
536,1659,URS,MOROZOV Nikolai (URS),N,2,Viktor SEREBRYANIKOV,,
536,1659,FRG,SCHOEN Helmut (FRG),N,7,Albert BRUELLS,,
536,1659,URS,MOROZOV Nikolai (URS),N,3,Leonid OSTROVSKI,,
536,1659,FRG,SCHOEN Helmut (FRG),N,13,Heinz HORNIG,,
536,1659,URS,MOROZOV Nikolai (URS),N,5,Valentin AFONIN,,
536,1659,FRG,SCHOEN Helmut (FRG),N,15,Bernd PATZKE,,
536,1659,URS,MOROZOV Nikolai (URS),N,7,Murtaz KHURTSILAVA,,
536,1659,FRG,SCHOEN Helmut (FRG),N,16,Max LORENZ,,
536,1659,URS,MOROZOV Nikolai (URS),N,9,Viktor GETMANOV,,
536,1659,FRG,SCHOEN Helmut (FRG),N,17,Wolfgang PAUL,,
536,1659,URS,MOROZOV Nikolai (URS),N,13,Alexey KORNEEV,,
536,1659,FRG,SCHOEN Helmut (FRG),N,18,Klaus-Dieter SIELOFF,,
536,1659,URS,MOROZOV Nikolai (URS),N,14,Georgi SICHINAVA,,
536,1659,FRG,SCHOEN Helmut (FRG),N,19,Werner KRAEMER,,
536,1659,URS,MOROZOV Nikolai (URS),N,16,Slava METREVELI,,
536,1659,FRG,SCHOEN Helmut (FRG),N,20,Juergen GRABOWSKI,,
536,1659,URS,MOROZOV Nikolai (URS),N,20,Eduard MARKAROV,,
536,1659,FRG,SCHOEN Helmut (FRG),N,21,Guenter BERNARD,,
536,1659,URS,MOROZOV Nikolai (URS),N,21,Anzor KAVAZASHVILI,,
536,1659,FRG,SCHOEN Helmut (FRG),N,22,Sepp MAIER,,
536,1659,URS,MOROZOV Nikolai (URS),N,22,Victor BANNIKOV,,
536,1635,ENG,RAMSEY Alf (ENG),S,1,Gordon BANKS,GK,
536,1635,POR,GLORIA Otto (BRA),S,3,JOSE PEREIRA,GK,
536,1635,ENG,RAMSEY Alf (ENG),S,2,George COHEN,,
536,1635,POR,GLORIA Otto (BRA),S,9,HILARIO,,
536,1635,ENG,RAMSEY Alf (ENG),S,3,Ray WILSON,,
536,1635,POR,GLORIA Otto (BRA),S,10,MARIO COLUNA,C,
536,1635,ENG,RAMSEY Alf (ENG),S,4,Nobby STILES,,
536,1635,POR,GLORIA Otto (BRA),S,11,ANTONIO SIMOES,,
536,1635,ENG,RAMSEY Alf (ENG),S,5,Jack CHARLTON,,
536,1635,POR,GLORIA Otto (BRA),S,12,JOSE AUGUSTO,,
536,1635,ENG,RAMSEY Alf (ENG),S,6,Bobby MOORE,C,
536,1635,POR,GLORIA Otto (BRA),S,13,EUSEBIO (Eusebio da Silva Ferreira),,P82'
536,1635,ENG,RAMSEY Alf (ENG),S,7,Alan BALL,,
536,1635,POR,GLORIA Otto (BRA),S,16,JAIME GRACA,,
536,1635,ENG,RAMSEY Alf (ENG),S,9,Bobby CHARLTON,,G30' G80'
536,1635,POR,GLORIA Otto (BRA),S,18,JOSE TORRES,,
536,1635,ENG,RAMSEY Alf (ENG),S,10,Geoff HURST,,
536,1635,POR,GLORIA Otto (BRA),S,20,ALEXANDRE BAPTISTA,,
536,1635,ENG,RAMSEY Alf (ENG),S,16,Martin PETERS,,
536,1635,POR,GLORIA Otto (BRA),S,21,JOSE CARLOS,,
536,1635,ENG,RAMSEY Alf (ENG),S,21,Roger HUNT,,
536,1635,POR,GLORIA Otto (BRA),S,22,FESTA,,
536,1635,ENG,RAMSEY Alf (ENG),N,8,Jimmy GREAVES,,
536,1635,POR,GLORIA Otto (BRA),N,1,AMERICO,,
536,1635,ENG,RAMSEY Alf (ENG),N,11,John CONNELLY,,
536,1635,POR,GLORIA Otto (BRA),N,2,CARVALHO,,
536,1635,ENG,RAMSEY Alf (ENG),N,12,Ron SPRINGETT,,
536,1635,POR,GLORIA Otto (BRA),N,4,VICENTE,,
536,1635,ENG,RAMSEY Alf (ENG),N,13,Peter BONETTI,,
536,1635,POR,GLORIA Otto (BRA),N,5,GERMANO,,
536,1635,ENG,RAMSEY Alf (ENG),N,14,Jimmy ARMFIELD,,
536,1635,POR,GLORIA Otto (BRA),N,6,PERES,,
536,1635,ENG,RAMSEY Alf (ENG),N,15,Gerry BYRNE,,
536,1635,POR,GLORIA Otto (BRA),N,7,ERNESTO,,
536,1635,ENG,RAMSEY Alf (ENG),N,17,Ron FLOWERS,,
536,1635,POR,GLORIA Otto (BRA),N,8,LOURENCO,,
536,1635,ENG,RAMSEY Alf (ENG),N,18,Norman HUNTER,,
536,1635,POR,GLORIA Otto (BRA),N,14,FERNANDO CRUZ,,
536,1635,ENG,RAMSEY Alf (ENG),N,19,Terry PAINE,,
536,1635,POR,GLORIA Otto (BRA),N,15,MANUEL DUARTE,,
536,1635,ENG,RAMSEY Alf (ENG),N,20,Ian CALLAGHAN,,
536,1635,POR,GLORIA Otto (BRA),N,17,MORAIS,,
536,1635,ENG,RAMSEY Alf (ENG),N,22,George EASTHAM,,
536,1635,POR,GLORIA Otto (BRA),N,19,FERREIRA PINTO,,
3479,1709,POR,GLORIA Otto (BRA),S,3,JOSE PEREIRA,GK,
3479,1709,URS,MOROZOV Nikolai (URS),S,1,Lev YASHIN,GKC,
3479,1709,POR,GLORIA Otto (BRA),S,9,HILARIO,,
3479,1709,URS,MOROZOV Nikolai (URS),S,2,Viktor SEREBRYANIKOV,,
3479,1709,POR,GLORIA Otto (BRA),S,10,MARIO COLUNA,C,
3479,1709,URS,MOROZOV Nikolai (URS),S,4,Vladimir PONOMARYOV,,
3479,1709,POR,GLORIA Otto (BRA),S,11,ANTONIO SIMOES,,
3479,1709,URS,MOROZOV Nikolai (URS),S,7,Murtaz KHURTSILAVA,,
3479,1709,POR,GLORIA Otto (BRA),S,12,JOSE AUGUSTO,,
3479,1709,URS,MOROZOV Nikolai (URS),S,10,Vasily DANILOV,,
3479,1709,POR,GLORIA Otto (BRA),S,13,EUSEBIO (Eusebio da Silva Ferreira),,P12'
3479,1709,URS,MOROZOV Nikolai (URS),S,12,Valeri VORONIN,,
3479,1709,POR,GLORIA Otto (BRA),S,16,JAIME GRACA,,
3479,1709,URS,MOROZOV Nikolai (URS),S,13,Alexey KORNEEV,,
3479,1709,POR,GLORIA Otto (BRA),S,18,JOSE TORRES,,G89'
3479,1709,URS,MOROZOV Nikolai (URS),S,14,Georgi SICHINAVA,,
3479,1709,POR,GLORIA Otto (BRA),S,20,ALEXANDRE BAPTISTA,,
3479,1709,URS,MOROZOV Nikolai (URS),S,16,Slava METREVELI,,
3479,1709,POR,GLORIA Otto (BRA),S,21,JOSE CARLOS,,
3479,1709,URS,MOROZOV Nikolai (URS),S,18,Anatoli BANISHEVSKI,,
3479,1709,POR,GLORIA Otto (BRA),S,22,FESTA,,
3479,1709,URS,MOROZOV Nikolai (URS),S,19,Eduard MALOFEYEV,,G43'
3479,1709,POR,GLORIA Otto (BRA),N,1,AMERICO,,
3479,1709,URS,MOROZOV Nikolai (URS),N,3,Leonid OSTROVSKI,,
3479,1709,POR,GLORIA Otto (BRA),N,2,CARVALHO,,
3479,1709,URS,MOROZOV Nikolai (URS),N,5,Valentin AFONIN,,
3479,1709,POR,GLORIA Otto (BRA),N,4,VICENTE,,
3479,1709,URS,MOROZOV Nikolai (URS),N,6,Albert SHESTERNYOV,,
3479,1709,POR,GLORIA Otto (BRA),N,5,GERMANO,,
3479,1709,URS,MOROZOV Nikolai (URS),N,8,Yozhef SABO,,
3479,1709,POR,GLORIA Otto (BRA),N,6,PERES,,
3479,1709,URS,MOROZOV Nikolai (URS),N,9,Viktor GETMANOV,,
3479,1709,POR,GLORIA Otto (BRA),N,7,ERNESTO,,
3479,1709,URS,MOROZOV Nikolai (URS),N,11,Igor CHISLENKO,,
3479,1709,POR,GLORIA Otto (BRA),N,8,LOURENCO,,
3479,1709,URS,MOROZOV Nikolai (URS),N,15,Galimzyan KHUSAINOV,,
3479,1709,POR,GLORIA Otto (BRA),N,14,FERNANDO CRUZ,,
3479,1709,URS,MOROZOV Nikolai (URS),N,17,Valeriy PORKUYAN,,
3479,1709,POR,GLORIA Otto (BRA),N,15,MANUEL DUARTE,,
3479,1709,URS,MOROZOV Nikolai (URS),N,20,Eduard MARKAROV,,
3479,1709,POR,GLORIA Otto (BRA),N,17,MORAIS,,
3479,1709,URS,MOROZOV Nikolai (URS),N,21,Anzor KAVAZASHVILI,,
3479,1709,POR,GLORIA Otto (BRA),N,19,FERREIRA PINTO,,
3479,1709,URS,MOROZOV Nikolai (URS),N,22,Victor BANNIKOV,,
3478,1633,ENG,RAMSEY Alf (ENG),S,1,Gordon BANKS,GK,
3478,1633,FRG,SCHOEN Helmut (FRG),S,1,Hans TILKOWSKI,GK,
3478,1633,ENG,RAMSEY Alf (ENG),S,2,George COHEN,,
3478,1633,FRG,SCHOEN Helmut (FRG),S,2,Horst-Dieter HOETTGES,,
3478,1633,ENG,RAMSEY Alf (ENG),S,3,Ray WILSON,,
3478,1633,FRG,SCHOEN Helmut (FRG),S,3,Karl-Heinz SCHNELLINGER,,
3478,1633,ENG,RAMSEY Alf (ENG),S,4,Nobby STILES,,
3478,1633,FRG,SCHOEN Helmut (FRG),S,4,Franz BECKENBAUER,,
3478,1633,ENG,RAMSEY Alf (ENG),S,5,Jack CHARLTON,,
3478,1633,FRG,SCHOEN Helmut (FRG),S,5,Willi SCHULZ,,
3478,1633,ENG,RAMSEY Alf (ENG),S,6,Bobby MOORE,C,
3478,1633,FRG,SCHOEN Helmut (FRG),S,6,Wolfgang WEBER,,G89'
3478,1633,ENG,RAMSEY Alf (ENG),S,7,Alan BALL,,
3478,1633,FRG,SCHOEN Helmut (FRG),S,8,Helmut HALLER,,G12'
3478,1633,ENG,RAMSEY Alf (ENG),S,9,Bobby CHARLTON,,
3478,1633,FRG,SCHOEN Helmut (FRG),S,9,Uwe SEELER,C,
3478,1633,ENG,RAMSEY Alf (ENG),S,10,Geoff HURST,,G18' G101' G120'
3478,1633,FRG,SCHOEN Helmut (FRG),S,10,Sigi HELD,,
3478,1633,ENG,RAMSEY Alf (ENG),S,16,Martin PETERS,,Y1' G78'
3478,1633,FRG,SCHOEN Helmut (FRG),S,11,Lothar EMMERICH,,
3478,1633,ENG,RAMSEY Alf (ENG),S,21,Roger HUNT,,
3478,1633,FRG,SCHOEN Helmut (FRG),S,12,Wolfgang OVERATH,,
3478,1633,ENG,RAMSEY Alf (ENG),N,8,Jimmy GREAVES,,
3478,1633,FRG,SCHOEN Helmut (FRG),N,7,Albert BRUELLS,,
3478,1633,ENG,RAMSEY Alf (ENG),N,11,John CONNELLY,,
3478,1633,FRG,SCHOEN Helmut (FRG),N,13,Heinz HORNIG,,
3478,1633,ENG,RAMSEY Alf (ENG),N,12,Ron SPRINGETT,,
3478,1633,FRG,SCHOEN Helmut (FRG),N,14,Friedel LUTZ,,
3478,1633,ENG,RAMSEY Alf (ENG),N,13,Peter BONETTI,,
3478,1633,FRG,SCHOEN Helmut (FRG),N,15,Bernd PATZKE,,
3478,1633,ENG,RAMSEY Alf (ENG),N,14,Jimmy ARMFIELD,,
3478,1633,FRG,SCHOEN Helmut (FRG),N,16,Max LORENZ,,
3478,1633,ENG,RAMSEY Alf (ENG),N,15,Gerry BYRNE,,
3478,1633,FRG,SCHOEN Helmut (FRG),N,17,Wolfgang PAUL,,
3478,1633,ENG,RAMSEY Alf (ENG),N,17,Ron FLOWERS,,
3478,1633,FRG,SCHOEN Helmut (FRG),N,18,Klaus-Dieter SIELOFF,,
3478,1633,ENG,RAMSEY Alf (ENG),N,18,Norman HUNTER,,
3478,1633,FRG,SCHOEN Helmut (FRG),N,19,Werner KRAEMER,,
3478,1633,ENG,RAMSEY Alf (ENG),N,19,Terry PAINE,,
3478,1633,FRG,SCHOEN Helmut (FRG),N,20,Juergen GRABOWSKI,,
3478,1633,ENG,RAMSEY Alf (ENG),N,20,Ian CALLAGHAN,,
3478,1633,FRG,SCHOEN Helmut (FRG),N,21,Guenter BERNARD,,
3478,1633,ENG,RAMSEY Alf (ENG),N,22,George EASTHAM,,
